,Unnamed: 0,Mandatory FEMP Standby Power Requirement,Declared Standby Power,Product Category,Company Name - Brand Name,Model Name,Model Number,Additional Model Information,UNSPSC Code,ENAC Code,Wake on LAN (WOL) Status as Shipped (Workstations Only),Notes
123,87,Non-compliant,3.1 W or greater,Computer - Workstation,ASUSTeK Computer Inc. - ASUS,ESC700 G4 Series,ESC700 G4,"ESC700 G4 Series,E700 G4,; ESC700 G4 Series,E700GX G4 SE,; ESC700 G4 Series,E700X G4,; ESC700 G4 Series,ESC700X G4 SE,; ESC700 G4 Series,ESC700X G4,; ESC700 G4 Series,WS880T,; ESC700 G4 Series,WS880TX SE,; ESC700 G4 Series,WS880TX,",43211515,LF,Shipped Disabled,
124,89,Non-compliant,3.1 W or greater,Computer - Workstation,ASUSTeK Computer Inc. - ASUS,Pro E800 G4 Series,Pro E800 G4,,43211515,LF,Shipped Enabled Under All Conditions,
125,96,Compliant,0 to 1 W,Computer - Workstation,HP Inc. - HP,HP Z6 G4 Workstation ENERGY STAR,Z6 G4,,43211515,LF,Shipped Enabled Under All Conditions,WOL disabled standby power: 3.8
126,97,Compliant,0 to 1 W,Computer - Workstation,HP Inc. - HP,HP Z8 G4 Workstation ENERGY STAR,Z8 G4,,43211515,LF,Shipped Enabled Under All Conditions,WOL disabled standby power: 5.7
127,109,Non-compliant,3.1 W or greater,Computer - Workstation,ASUSTeK Computer Inc. - ASUS,E900 G4 Series,E900 G4,,43211515,LF,Shipped Enabled Under All Conditions,
128,210,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Apple Inc. - Apple,HomePod mini,A2374,,52161547,KJ,,
129,211,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Apple Inc. - Apple,HomePod,A2825,"HomePod,A2878,",52161547,KJ,,
130,212,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Biamp Systems, LLC - BIAMP",Voltera A 600.2,Voltera A 600.2,,52161547,KJ,,
131,213,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Biamp Systems, LLC - BIAMP",Voltera A 600.4,Voltera A 600.4,,52161547,KJ,,
132,215,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,MA 40,MA 40,,52161547,KJ,,
133,216,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,MA 40F,MA 40F,,52161547,KJ,,
134,217,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,CLOUD ELECTRONICS LIMITED - Cloud,MA 40T,MA 40T,,52161547,KJ,,
135,221,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",AMP-2210S,AMP-2210S,,52161547,KJ,,
136,222,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",AMP-2210S,AMP-2210S,,52161547,KJ,,
137,223,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",AMP-2210T,AMP-2210T,,52161547,KJ,,
138,224,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",AMP-3210S,AMP-3210S,,52161547,KJ,,
139,225,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",AMP-3210T,AMP-3210T,,52161547,KJ,,
140,226,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",M201926002,AMP-X50MP,,52161547,KJ,,
141,227,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Crestron Electronics, Inc. - Crestron",AMP-X75,M201929003,,52161547,KJ,,
142,228,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,Audio Amplifier,XPA 2001-100V,,52161547,KJ,,
143,229,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,Audio Amplifier,XPA 2001-70V,,52161547,KJ,,
144,230,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,Audio Amplifier,XPA 2004,,52161547,KJ,,
145,231,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA 4002,XPA 4002,",XPA 4002-70V,; XPA 4002,XPA 4002,",52161547,KJ,,
146,232,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,Audio Amplifier,MPA 152 PLUS,,52161547,KJ,,
147,235,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,MPA 601-70V,MPA 601-70V,,52161547,KJ,,
148,236,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,MPA 601-100V,MPA 601-100V,,52161547,KJ,,
149,237,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,SB 33 A 46-55,SB 33 A 46-55,"SB 33 A 46-55,SB 33 A 55-65,",52161547,KJ,,
150,238,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,SB 33 A 65-70,SB 33 A 65-70,,52161547,KJ,,
151,239,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,SB 33 A 75-80,SB 33 A 75-80,,52161547,KJ,,
152,240,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 358,XPA U 358,,52161547,KJ,,
153,241,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 358-70V,XPA U 358-70V,,52161547,KJ,,
154,242,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 358C-70V,XPA U 358C-70V,,52161547,KJ,,
155,243,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1002,XPA U 1002,,52161547,KJ,,
156,244,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1002-70V,XPA U 1002-70V,,52161547,KJ,,
157,245,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1004,XPA U 1004,,52161547,KJ,,
158,246,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1004-70V,XPA U 1004-70V,,52161547,KJ,,
159,247,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1004C-70V,XPA U 1004C-70V,,52161547,KJ,,
160,248,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1004-100V,XPA U 1004-100V,,52161547,KJ,,
161,249,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1002-100V,XPA U 1002-100V,,52161547,KJ,,
162,250,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1004C-100V,XPA U 1004C-100V,,52161547,KJ,,
163,251,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 758,XPA U 758,,52161547,KJ,,
164,255,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 1004 SB,XPA U 1004 SB,,52161547,KJ,,
165,256,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 2002 SB,XPA U 2002 SB,,52161547,KJ,,
166,257,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 3502,XPA U 3502,,52161547,KJ,,
167,258,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,SB 33 A 82-90,SB 33 A 82-90,,52161547,KJ,,
168,259,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,SB 33 A 90-100,SB 33 A 90-100,,52161547,KJ,,
169,260,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,XPA U 4004 FX,XPA U 4004 FX,,52161547,KJ,,
170,261,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"QSC, LLC - QSC",SPA,SPA2-60,,52161547,KJ,,
171,262,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"QSC, LLC - QSC",SPA,SPA4-60,,52161547,KJ,,
172,263,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"QSC, LLC - QSC",SPA2-200,SPA2-200,,52161547,KJ,,
173,264,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"QSC, LLC - QSC",SPA4-100,SPA4-100,,52161547,KJ,,
174,265,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Samsung Electronics Co., Ltd. - Samsung",MX-T50,MX-T50,,52161547,KJ,,
175,266,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Samsung Electronics Co., Ltd. - Samsung",MX-T70,MX-T70,,52161547,KJ,,
176,267,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,CA1201,CA1201,,52161547,KJ,,
177,268,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,CA602,CA602,,52161547,KJ,,
178,269,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,CA601,CA601,,52161547,KJ,,
179,270,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,CA1202,CA1202,,52161547,KJ,,
180,271,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,CA2402,CA2402,,52161547,KJ,,
181,272,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,CA2401,CA2401,,52161547,KJ,,
182,273,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,FA602,FA602,,52161547,KJ,,
183,274,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,FA1202,FA1202,,52161547,KJ,,
184,275,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB GRUPPEN,FA2402,FA2402,,52161547,KJ,,
185,283,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB.GRUPPEN,E SERIES 5:4,E SERIES 5:4,,52161547,KJ,,
186,284,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB.GRUPPEN,E SERIES 10:4,E SERIES 10:4,,52161547,KJ,,
187,285,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB.GRUPPEN,Lucia 60/1-70,Lucia 60/1-70,,52161547,KJ,,
188,286,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB.GRUPPEN,Lucia 60/2,Lucia 60/2,,52161547,KJ,,
189,287,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Music Tribe Commercial FZE - LAB.GRUPPEN,Lucia 60/2M,Lucia 60/2M,,52161547,KJ,,
190,288,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"NEEC Audio Barcelona, S.L. - ECLER",GPA2-400ES,GPA2-400ES,,52161547,KJ,,
191,289,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"NEEC Audio Barcelona, S.L. - ECLER",HSA2-400ES,HSA2-400ES,,52161547,KJ,,
192,290,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,MAGNIFI MAX SOUND BAR,,52161547,KJ,,
193,291,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,SR1 WIRELESS SURROUNDS (Right),,52161547,KJ,,
194,292,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,SR1 WIRELESS SURROUNDS (Left),,52161547,KJ,,
195,293,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,SR1 WIRELESS SURROUNDS(Right),,52161547,KJ,,
196,294,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,SR1 WIRELESS SURROUNDS (Left),,52161547,KJ,,
197,296,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,YAMAHA CORPORATION - YAMAHA,Power Amprifier,MA2120,,52161547,KJ,,
198,297,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,YAMAHA CORPORATION - YAMAHA,Power Amprifier,PA2120,,52161547,KJ,,
199,298,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Samsung Electronics Co., Ltd. - Samsung",MX-T40,MX-T40,,52161547,KJ,,
200,299,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Full Spectrum,"Samsung Electronics Co., Ltd. - Samsung",MX-T55,MX-T55,,52161547,KJ,,
201,303,Compliant,0 to 1 W,"Audio Video Equipment - Audio Amplifier - Full Spectrum,Audio Amplifier - Limited Bandwidth","Crestron Electronics, Inc. - Crestron",AMP-X1000,M202039003,,52161547,KJ,,
202,304,Compliant,0 to 1 W,"Audio Video Equipment - Audio Amplifier - Full Spectrum,Audio Amplifier - Limited Bandwidth","Crestron Electronics, Inc. - Crestron",AMP-X750,M202039002,,52161547,KJ,,
203,305,Compliant,0 to 1 W,"Audio Video Equipment - Audio Amplifier - Full Spectrum,Audio Amplifier - Limited Bandwidth","Crestron Electronics, Inc. - Crestron",AMP-X500,M202039001,,52161547,KJ,,
204,300,Compliant,0 to 1 W,"Audio Video Equipment - Audio Amplifier - Full Spectrum,Compact/Shelf Audio System",Atlona Inc - ATLONA,AT-GAIN-120,AT-GAIN-120,,52161547,KJ,,
205,301,Compliant,0 to 1 W,"Audio Video Equipment - Audio Amplifier - Full Spectrum,Compact/Shelf Audio System",Atlona Inc - ATLONA,AT-GAIN-60,AT-GAIN-60,,52161547,KJ,,
206,2,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Portable Bluetooth Speaker,XTREME 3G,,52161547,KJ,,
207,3,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Portable Bluetooth Speaker,XTREME 3N,,52161547,KJ,,
208,4,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX ENCORE ESSENTIAL,,52161547,KJ,,
209,5,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX110,,52161547,KJ,,
210,8,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 500 SUB,,52161547,KJ,,
211,10,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 800 SUB,,52161547,KJ,,
212,12,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 1000 SUB,,52161547,KJ,,
213,13,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Wireless Speaker,BOOMBOX 3 Wi-Fi,,52161547,KJ,,
214,14,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX ENCORE,,52161547,KJ,,
215,17,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Wireless Speaker,BOOMBOX 3,,52161547,KJ,,
216,19,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,Wireless Subwoofer: BAR 1300X SUB,,52161547,KJ,,
217,21,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,Wireless Subwoofer: BAR 1300 SUB,,52161547,KJ,,
218,23,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Multi-Channel Soundbar with wireless subwoofer,BAR 700 SUB,,52161547,KJ,,
219,24,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Portable Bluetooth Speaker,BOOMBOX 3,,52161547,KJ,,
220,25,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",PORTABLE BLUETOOTH SPEAKER,GO+PLAY 3,,52161547,KJ,,
221,31,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Portable Bluetooth Speaker,XTREME 4G,,52161547,KJ,,
222,32,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Portable Bluetooth Speaker,XTREME 4N,,52161547,KJ,,
223,33,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX STAGE 320,,52161547,KJ,,
224,34,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX CLUB 120N,,52161547,KJ,,
225,35,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB510,,52161547,KJ,,
226,36,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB511,,52161547,KJ,,
227,37,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB512,,52161547,KJ,,
228,38,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB513,,52161547,KJ,,
229,39,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB514,,52161547,KJ,,
230,40,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB515,,52161547,KJ,,
231,41,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB516,,52161547,KJ,,
232,42,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB517,,52161547,KJ,,
233,43,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB518,,52161547,KJ,,
234,44,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB519,,52161547,KJ,,
235,45,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,AdamHall GmbH - LD,LDIMA60,LDIMA60,,52161547,KJ,,
236,46,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,AdamHall GmbH - LD,LDIMA30,LDIMA30,,52161547,KJ,,
237,47,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,AdamHall GmbH - LD,Installation Power Amplifier,IPA412T,,52161547,KJ,,
238,48,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,AdamHall GmbH - LD,Installation Power Amplifier,IPA424T,,52161547,KJ,,
239,49,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,AdamHall GmbH - LD SYSTEMS or LD,LDIMA120,LDIMA120,,52161547,KJ,,
240,50,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,AdamHall GmbH - LD SYSTEMS or LD,LDIMA240,LDIMA240,,52161547,KJ,,
241,51,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Crestron Electronics, Inc. - Crestron",Professional Audio Amplifier,MP-AMP40-100V,,52161547,KJ,,
242,52,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Crestron Electronics, Inc. - Crestron",Professional Audio Amplifier,MP-AMP40-70V,,52161547,KJ,,
243,55,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - harman/kardon",AURA STUDIO 4,AURA STUDIO 4,,52161547,KJ,,
244,60,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB594,,52161547,KJ,,
245,61,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB595,,52161547,KJ,,
246,62,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB596,,52161547,KJ,,
247,63,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB597,,52161547,KJ,,
248,64,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB598,,52161547,KJ,,
249,65,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB599,,52161547,KJ,,
250,66,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",Bluetooth Speaker,PARTYBOX CLUB 120G,,52161547,KJ,,
251,67,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Hisense Canada Co., Ltd. - Hisense, TOSHIBA",HS5100,HS5100,",A510,; ,A651,TS5100A,; ,HS510,; ,HS5100A,; ,HS5100AU,; ,HS5100B,; ,HS5100C,; ,HS5100E,; ,HS5100F,; ,HS5100G,; ,HS5100K,; ,HS5100M,; ,HS5100N,; ,HS5100P,; ,HS5100Q,; ,HS5100R,; ,HS5100T,; ,HS5100W,; ,HS5100Y,; ,HS510L,; ,HS510P,; ,HS510W,; ,R510,; ,R651,; ,TS5100,; ,W5100B,; ,W5100C,; ,W5100E,; ,W5100F,; ,W5100G,; ,W5100K,; ,W5100M,; ,W5100P,; ,W5100Q,; ,W5100R,; ,W5100T,; ,W5100W,; ,W5100Y,",52161547,KJ,,
252,68,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Hisense Canada Co., Ltd. - Hisense, TOSHIBA",HS5100,HS5100,",A510,; ,A651,TS5100A,; ,HS510,; ,HS5100A,; ,HS5100AU,; ,HS5100B,; ,HS5100C,; ,HS5100E,; ,HS5100F,; ,HS5100G,; ,HS5100K,; ,HS5100M,; ,HS5100N,; ,HS5100P,; ,HS5100Q,; ,HS5100R,; ,HS5100T,; ,HS5100W,; ,HS5100Y,; ,HS510L,; ,HS510P,; ,HS510W,; ,R510,; ,R651,; ,TS5100,; ,W5100B,; ,W5100C,; ,W5100E,; ,W5100F,; ,W5100G,; ,W5100K,; ,W5100M,; ,W5100P,; ,W5100Q,; ,W5100R,; ,W5100T,; ,W5100W,; ,W5100Y,",52161547,KJ,,
253,69,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Hisense Canada Co., Ltd. - Hisense, TOSHIBA",HS3100,HS3100,",A310,; ,A631,; ,HS310,; ,HS3100A,; ,HS3100AU,; ,HS3100B,; ,HS3100C,; ,HS3100E,; ,HS3100F,; ,HS3100G,; ,HS3100K,; ,HS3100M,; ,HS3100N,; ,HS3100P,; ,HS3100Q,; ,HS3100R,; ,HS3100T,; ,HS3100W,; ,HS3100Y,; ,HS310L,; ,HS310P,; ,HS310W,; ,R310,; ,R631,; ,TS3100,; ,TS3100A,; ,W3100B,; ,W3100C,; ,W3100E,; ,W3100F,; ,W3100G,; ,W3100K,; ,W3100M,; ,W3100P,; ,W3100Q,; ,W3100R,; ,W3100T,; ,W3100W,; ,W3100Y,",52161547,KJ,,
